page	event	quadrant	sample_name	position	oscillating_cn_2&3_states	cn_segments	image_path
125	3	Lower_Left	f6381367-142c-45d0-92b3-c1727d1813ce	13:21438649−100617984	4, 6	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_125_part_3.png
125	4	Lower_Right	MELA-0002	3:69823911−79435315	8, 11	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_125_part_4.png
126	1	Upper_Left	MELA-0002	17:63710548−71955453	4, 7	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_1.png
126	2	Upper_Right	MELA-0005	5:1027171−19705107	5, 6	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_2.png
126	3	Lower_Left	MELA-0008	9:21711690−22977175	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_3.png
126	4	Lower_Right	MELA-0008	16:86186241−90105121	4, 6	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_4.png
127	1	Upper_Left	MELA-0012	3:131435629−180741702	5, 15	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_1.png
127	2	Upper_Right	MELA-0015	2:12998893−180541994	11, 16	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_2.png
127	3	Lower_Left	MELA-0015	16:57509089−84708915	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_3.png
127	4	Lower_Right	MELA-0048	4:6102625−46953792	4, 5	63.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_4.png
128	1	Upper_Left	MELA-0061	2:96865382−106123131	4, 8	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_1.png
128	2	Upper_Right	MELA-0061	4:168818150−175974913	5, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_2.png
128	3	Lower_Left	MELA-0066	3:77541575−89022426	4, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_3.png
128	4	Lower_Right	MELA-0066	14:71471614−102112284	4, 6	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_4.png
129	1	Upper_Left	MELA-0174	2:36739938−238611839	6, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_129_part_1.png
129	2	Upper_Right	MELA-0223	6:53940949−143661562	4, 5	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_129_part_2.png
129	3	Lower_Left	1404791b-86bf-4dfd-85b4-c8ff356f109c	8:118357384−142919752	10, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_129_part_3.png
129	4	Lower_Right	1404791b-86bf-4dfd-85b4-c8ff356f109c	19:32205724−58908289	14, 19	28.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_129_part_4.png
130	1	Upper_Left	238111f9-a08b-49b4-9035-cc43026330e7	4:139483168−167110416	8, 8	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_130_part_1.png
130	2	Upper_Right	3409f118-1798-48d6-9556-12a5c77ebefb	1:115652442−144998190	4, 4	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_130_part_2.png
130	3	Lower_Left	3429967f-4f77-4894-bf27-c4a22698ca92	1:155839251−204554164	6, 10	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_130_part_3.png
130	4	Lower_Right	3fea3f02-2db3-44e0-984e-c61130d92c9b	3:98573207−109821728	4, 8	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_130_part_4.png
131	1	Upper_Left	40e17bf8-6c19-4e5e-b60d-ad54f504a970	8:50784712−66016345	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_131_part_1.png
131	2	Upper_Right	5bc515c8-7727-4d69-98e9-31bbcb748550	X:92816571−93649590	14, 16	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_131_part_2.png
131	3	Lower_Left	5f6df69c-4ebf-4811-8b28-ad393dfbe1a3	6:80713179−118504284	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_131_part_3.png
131	4	Lower_Right	d8eac750-9daf-4465-b672-9e31fd369057	3:66947406−89593615	4, 6	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_131_part_4.png
132	1	Upper_Left	5a64f7e9-3833-4a3c-962b-13eb3e305c69	7:4154645−125672436	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_132_part_1.png
132	2	Upper_Right	9c9b53e5-cdbe-4510-a839-4a3b5039681b	7:78585846−144766064	7, 12	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_132_part_2.png
132	3	Lower_Left	ea3a524b-6ee3-4904-8924-29fcaa20985c	11:22633386−33675388	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_132_part_3.png
132	4	Lower_Right	b5f27002-4277-418d-90b0-cc5a2742692e	X:115283407−149711207	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_132_part_4.png
133	1	Upper_Left	e7a72f7e-77b1-4d95-8f37-39a6cffc35dc	5:1295334−20553339	5, 5	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_133_part_1.png
133	2	Upper_Right	CGP_donor_GC00002	2:13611641−233338366	9, 13	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_133_part_2.png
133	3	Lower_Left	CGP_donor_GC00002	13:73586014−105196786	8, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_133_part_3.png
133	4	Lower_Right	CGP_donor_GC00002	20:16117248−21865896	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_133_part_4.png
134	1	Upper_Left	CGP_donor_GC00004	3:41357782−183461229	7, 15	33.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_134_part_1.png
134	2	Upper_Right	CGP_donor_GC00004	12:71919868−132958560	5, 9	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_134_part_2.png
134	3	Lower_Left	CGP_donor_GC00008	10:2847784−76828663	6, 9	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_134_part_3.png
134	4	Lower_Right	CGP_donor_GC00022	2:8672161−139745881	4, 7	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_134_part_4.png
135	1	Upper_Left	CGP_donor_GC00033	2:120552045−179365153	11, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_135_part_1.png
135	2	Upper_Right	CGP_donor_GC00033	8:80936461−141686980	6, 7	51.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_135_part_2.png
135	3	Lower_Left	CGP_donor_GC00033	16:353528−81417990	10, 26	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_135_part_3.png
135	4	Lower_Right	CGP_donor_GC00033	18:26736270−68720210	10, 13	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_135_part_4.png
136	1	Upper_Left	CGP_donor_GC00049	1:32164458−236360311	8, 9	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_136_part_1.png
136	2	Upper_Right	CGP_donor_GC00052	2:5620025−231799627	7, 22	28.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_136_part_2.png
136	3	Lower_Left	CGP_donor_GC00054	1:20036804−231461837	5, 11	67.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_136_part_3.png
136	4	Lower_Right	CGP_donor_GC00054	17:37680918−49117586	5, 5	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_136_part_4.png
137	1	Upper_Left	CGP_donor_GC00054	19:28404001−30805308	5, 5	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_137_part_1.png
137	2	Upper_Right	0aecac64-5982-4d76-8f31-958f6a00951d	2:9254169−220466625	7, 11	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_137_part_2.png
137	3	Lower_Left	0aecac64-5982-4d76-8f31-958f6a00951d	3:4802945−186280725	12, 20	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_137_part_3.png
137	4	Lower_Right	0aecac64-5982-4d76-8f31-958f6a00951d	13:30969347−99319808	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_137_part_4.png
138	1	Upper_Left	1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	5:85673816−175159134	7, 11	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_138_part_1.png
138	2	Upper_Right	1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	10:14710620−131823830	5, 8	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_138_part_2.png
138	3	Lower_Left	1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	11:17850371−130169015	5, 7	56.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_138_part_3.png
138	4	Lower_Right	2b4f014f-74e9-4dda-a1ad-abcbd124fc44	2:32631150−203682926	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_138_part_4.png
139	1	Upper_Left	337819d2-5281-4b41-9583-a476924bc837	10:43843093−98387881	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_139_part_1.png
139	2	Upper_Right	53086e20-a727-40d6-b42d-8030109b5130	7:24323683−116135143	9, 9	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_139_part_2.png
139	3	Lower_Left	5b7e557a-6aee-4077-b3cd-c96179e643ae	1:43676646−240124427	9, 16	46.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_139_part_3.png
139	4	Lower_Right	5b7e557a-6aee-4077-b3cd-c96179e643ae	3:83906659−165520150	4, 11	26.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_139_part_4.png
140	1	Upper_Left	5b7e557a-6aee-4077-b3cd-c96179e643ae	5:53410286−157767053	7, 10	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_140_part_1.png
140	2	Upper_Right	5b7e557a-6aee-4077-b3cd-c96179e643ae	8:21266054−103900103	9, 11	33.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_140_part_2.png
140	3	Lower_Left	5b7e557a-6aee-4077-b3cd-c96179e643ae	14:21910299−106251175	9, 21	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_140_part_3.png
140	4	Lower_Right	5b7e557a-6aee-4077-b3cd-c96179e643ae	17:9703698−79150095	8, 19	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_140_part_4.png
141	1	Upper_Left	5b7e557a-6aee-4077-b3cd-c96179e643ae	19:1335997−58908317	7, 12	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_141_part_1.png
141	2	Upper_Right	5b7e557a-6aee-4077-b3cd-c96179e643ae	20:30101824−57105676	10, 11	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_141_part_2.png
141	3	Lower_Left	5b7e557a-6aee-4077-b3cd-c96179e643ae	21:15908074−46609729	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_141_part_3.png
141	4	Lower_Right	60879669-96c2-4710-82e0-0ae9d0e5b242	10:5810804−124150825	11, 18	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_141_part_4.png
142	1	Upper_Left	60879669-96c2-4710-82e0-0ae9d0e5b242	11:2015155−118632987	15, 23	35.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_142_part_1.png
142	2	Upper_Right	60879669-96c2-4710-82e0-0ae9d0e5b242	12:5197209−121876052	10, 18	32.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_142_part_2.png
142	3	Lower_Left	60879669-96c2-4710-82e0-0ae9d0e5b242	16:57284825−84641398	9, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_142_part_3.png
142	4	Lower_Right	8cb0144b-be6b-40a1-86a2-708f96d9b615	6:2029950−166153467	10, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_142_part_4.png
143	1	Upper_Left	8cb0144b-be6b-40a1-86a2-708f96d9b615	9:3506571−139604450	7, 18	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_143_part_1.png
143	2	Upper_Right	8cb0144b-be6b-40a1-86a2-708f96d9b615	15:30184284−91364444	11, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_143_part_2.png
143	3	Lower_Left	8cb0144b-be6b-40a1-86a2-708f96d9b615	17:17470449−77164988	12, 12	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_143_part_3.png
143	4	Lower_Right	aef8d98f-7a1c-47f3-b5a7-a3cb299c70de	3:931341−178546466	7, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_143_part_4.png
144	1	Upper_Left	b8a1c8c7-3945-4d84-8f58-3a1a1eb10730	7:25279771−28095993	5, 11	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_144_part_1.png
144	2	Upper_Right	b8a1c8c7-3945-4d84-8f58-3a1a1eb10730	14:24923256−100767511	9, 12	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_144_part_2.png
144	3	Lower_Left	cb622cd6-776d-4681-8a67-4addd61c66b8	2:72710938−179446562	5, 7	58.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_144_part_3.png
144	4	Lower_Right	cb622cd6-776d-4681-8a67-4addd61c66b8	3:12028186−62799589	5, 12	269.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_144_part_4.png
145	1	Upper_Left	cb622cd6-776d-4681-8a67-4addd61c66b8	4:101648717−156904507	5, 9	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_145_part_1.png
145	2	Upper_Right	cb622cd6-776d-4681-8a67-4addd61c66b8	14:23478242−105206733	11, 16	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_145_part_2.png
145	3	Lower_Left	e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d	3:20118117−84053508	9, 23	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_145_part_3.png
145	4	Lower_Right	e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d	5:3587780−163844373	14, 22	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_145_part_4.png
146	1	Upper_Left	e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d	9:3273649−130381646	9, 11	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_146_part_1.png
146	2	Upper_Right	16e69011-c295-479f-b521-86e66fba498d	6:30689459−162853873	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_146_part_2.png
146	3	Lower_Left	16e69011-c295-479f-b521-86e66fba498d	14:24826217−105404171	13, 13	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_146_part_3.png
146	4	Lower_Right	79ecc142-8f6e-4260-a7ce-c8e2a6212c35	3:13693655−180270905	8, 9	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_146_part_4.png
147	1	Upper_Left	79ecc142-8f6e-4260-a7ce-c8e2a6212c35	17:7101046−80011712	4, 10	32.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_147_part_1.png
147	2	Upper_Right	7b9947d5-e86b-4006-8890-ea5209584a88	9:106282−38107794	4, 9	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_147_part_2.png
147	3	Lower_Left	7dce4215-01f6-43e9-9378-9e22c26c23a2	2:47389795−203229105	11, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_147_part_3.png
147	4	Lower_Right	7dce4215-01f6-43e9-9378-9e22c26c23a2	3:10044478−169928464	7, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_147_part_4.png
148	1	Upper_Left	8d9e4917-334b-4c76-aee1-1e22be772db0	3:23738446−169522007	7, 27	53.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_148_part_1.png
148	2	Upper_Right	8d9e4917-334b-4c76-aee1-1e22be772db0	6:51901142−155973305	10, 10	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_148_part_2.png
148	3	Lower_Left	9205c164-7975-421a-90c3-edfe8def595c	2:30991919−219707625	7, 16	35.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_148_part_3.png
148	4	Lower_Right	9205c164-7975-421a-90c3-edfe8def595c	7:18503282−139455166	8, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_148_part_4.png
149	1	Upper_Left	944a102f-3475-45aa-9e30-4b92d1449f00	22:32093117−32660408	4, 5	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_149_part_1.png
149	2	Upper_Right	94817e78-78f5-4556-9394-610df65605e2	3:42025446−172171958	9, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_149_part_2.png
149	3	Lower_Left	94817e78-78f5-4556-9394-610df65605e2	16:67590378−89462801	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_149_part_3.png
149	4	Lower_Right	95e6d327-9ab7-45de-9527-f5634b3995c3	3:13471312−168163898	8, 8	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_149_part_4.png
150	1	Upper_Left	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	4:92341870−169784344	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_1.png
150	2	Upper_Right	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	6:6931110−166548418	20, 20	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_2.png
150	3	Lower_Left	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	10:294814−131732983	11, 11	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_3.png
150	4	Lower_Right	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	12:24679746−80152939	12, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_4.png
